"id","category_id","product_name","sku","alias","product_description","product_specs","product_size","product_thickness","product_ply","product_id","price","weight","sale_price","s_start_date","s_end_date","sp_status","thumb_image","big_image","himage","pdf","seo_title","seo_keywords","seo_description","p_quantity","status","cdate","ordering","p_color","related_product","product_life","NewArrivals","Exclusive","Promotion","AmazingOffers","popular","short_desc","additional_information","neworold"
"1","3","American Walnut Glow",NULL,"american-walnut-glow",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","glow-american-walnut-glow-small.jpg","glow-american-walnut-glow-large.jpg",,,"American Walnut Glow","American Walnut Glow","American Walnut Glow","0","2","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"2","3","Barkburn Glow",NULL,"barkburn-glow",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","glow-barkburn-glow-small.jpg","glow-barkburn-glow-large.jpg",,,"Barkburn Glow","Barkburn Glow","Barkburn Glow","0","2","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"3","3","Castanea Rays Glow",NULL,"castanea-rays-glow",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","glow-castanea-rays-glow-small.jpg","glow-castanea-rays-glow-large.jpg",,,"Castanea Rays Glow","Castanea Rays Glow","Castanea Rays Glow","0","2","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"4","3","Coco Flame Glow",NULL,"coco-flame-glow",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","glow-coco-flame-glow-small.jpg","glow-coco-flame-glow-large.jpg",,,"Coco Flame Glow","Coco Flame Glow","Coco Flame Glow","0","2","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"5","3","Oak Granito Glow",NULL,"oak-granito-glow",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","glow-oak-granito-glow-small.jpg","glow-oak-granito-glow-large.jpg",,,"Oak Granito Glow","Oak Granito Glow","Oak Granito Glow","0","2","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"6","4","Brown Canvas","NV-916","brown-canvas",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-916-Brown-Canvas.jpg","NV-916-Brown-Canvas.jpg",,,"Brown Canvas","Brown Canvas","Brown Canvas","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"7","4","Green Canvas","NV-915","green-canvas",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-915-Green-Canvas.jpg","NV-915-Green-Canvas.jpg",,,"Green Canvas","Green Canvas","Green Canvas","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"8","4","Grey Canvas","NV-917","grey-canvas",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-917-Grey-Canvas.jpg","NV-917-Grey-Canvas.jpg",,,"Grey Canvas","Grey Canvas","Grey Canvas","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"9","4","Violet Bling Canvas","NV-909","violet-bling",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-909-Violet-Bling-Canvas.jpg","NV-909-Violet-Bling-Canvas.jpg",,,"Violet Bling","Violet Bling","Violet Bling","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"10","5","Bourbon Dark Forest","NV-843","bourbon-dark-forest",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-843-Bourbon-Dark-Forest.jpg","NV-843-Bourbon-Dark-Forest.jpg",,,"Bourbon Dark Forest","Bourbon Dark Forest","Bourbon Dark Forest","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"11","5","Dark Cinnamon","NV-844","dark-cinnamon",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-844-Dark-Cinnamon.jpg","NV-844-Dark-Cinnamon.jpg",,,"Dark Cinnamon","Dark Cinnamon","Dark Cinnamon","0","1","0000-00-00 00:00:00","8",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"12","5","Hatched Flakes","NV-847","hatched-flakes",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-847-Hatched-Flakes.jpg","NV-847-Hatched-Flakes.jpg",,,"Hatched Flakes","Hatched Flakes","Hatched Flakes","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"13","5","Lumiere Night","NV-805","lumiere-night",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-805-Lumiere-Night.jpg","NV-805-Lumiere-Night.jpg",,,"Lumiere Night","Lumiere Night","Lumiere Night","0","1","0000-00-00 00:00:00","7",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"14","5","Midnight Forest","NV-841","midnight-forest",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-841-Midnight-Forest.jpg","NV-841-Midnight-Forest.jpg
",,,"Midnight Forest","Midnight Forest","Midnight Forest","0","1","0000-00-00 00:00:00","10",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"15","5","Roasted Almond","NV-845","roasted-almond",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-845-Roasted-Almond.jpg","NV-845-Roasted-Almond.jpg",,,"Roasted Almond","Roasted Almond","Roasted Almond","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"16","5","Spiced Ginger","NV-846","spiced-ginger",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-846-Spiced-Ginger.jpg","NV-846-Spiced-Ginger.jpg
",,,"Spiced Ginger","Spiced Ginger","Spiced Ginger","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"17","5","Vintage Canvas","NV-842","vintage-canvas",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-842-Vintage-Canvas.jpg","NV-842-Vintage-Canvas.jpg",,,"Vintage Canvas","Vintage Canvas","Vintage Canvas","0","1","0000-00-00 00:00:00","9",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"18","6","Copper Shimmer","NV-827","copper-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-827-Castanea-Rays-Copper-Shimmer.jpg","NV-827-Castanea-Rays-Copper-Shimmer.jpg",,,"Copper Shimmer","Copper Shimmer","Copper Shimmer","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"19","6","Gold Shimmer","NV-825","gold-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-825-Castanea-Rays-Gold-Shimmer.jpg","NV-825-Castanea-Rays-Gold-Shimmer.jpg",,,"Gold Shimmer","Gold Shimmer","Gold Shimmer","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"20","6","Ivory Shimmer","NV-887","ivory-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-887-Castanea-Rays-Ivory-Shimmer.jpg","NV-887-Castanea-Rays-Ivory-Shimmer.jpg",,,"Ivory Shimmer","Ivory Shimmer","Ivory Shimmer","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"21","6","Silver Shimmer","NV-826","silver-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-826-Castanea-Rays-Silver-Shimmer.jpg","NV-826-Castanea-Rays-Silver-Shimmer.jpg",,,"Silver Shimmer","Silver Shimmer","Silver Shimmer","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"22","6","Sunlight Shimmer","NV-888","sunlight-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-888-Castanea-Rays-Sunlight-Shimmer.jpg","NV-888-Castanea-Rays-Sunlight-Shimmer.jpg",,,"Sunlight Shimmer","Sunlight Shimmer","Sunlight Shimmer","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"23","6","Violet Shimmer","NV-886","violet-shimmer",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-886-Castanea-Rays-Violet-Shimmer.jpg","NV-886-Castanea-Rays-Violet-Shimmer.jpg",,,"Violet Shimmer","Violet Shimmer","Violet Shimmer","0","1","0000-00-00 00:00:00","6",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"24","7","African Ebony","NV-262","african-ebony",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-262-African-Ebony.jpg","NV-262-African-Ebony.jpg",,,"African Ebony","African Ebony","African Ebony","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"25","7","Imperial Ziricote","NV-824","imperial-ziricote",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-824-Imperial-ziricote.jpg","NV-824-Imperial-ziricote.jpg",,,"Imperial Ziricote","Imperial Ziricote","Imperial Ziricote","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"26","7","Real Vintage Oak","NV-807","real-vintage-oak",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-807-Real-Vintage-Oak.jpg","NV-807-Real-Vintage-Oak.jpg",,,"Real Vintage Oak","Real Vintage Oak","Real Vintage Oak","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"27","7","Royal Ebony Creme","NV-B49","royal-ebony-creme",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-B49-Royal-Ebony-Creme.jpg","NV-B49-Royal-Ebony-Creme.jpg",,,"Royal Ebony Cr?me","Royal Ebony Cr?me","Royal Ebony Cr?me","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"28","8","American Maple","NV-306","american-maple",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-306-American-Maple.jpg","NV-306-American-Maple.jpg",,,"American Maple","American Maple","American Maple","0","1","0000-00-00 00:00:00","9",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"29","8","Anegre","NV-432","anegre",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-432-Anegre.jpg","NV-432-Anegre.jpg",,,"Anegre","Anegre","Anegre","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"30","8","Chen Chen","NV-256","chen-chen",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-256-Chen-Chen.jpg","NV-256-Chen-Chen.jpg",,,"Chen Chen","Chen Chen","Chen Chen","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"31","8","Chestnut","NV-557","chestnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-557-Chestnut.jpg","NV-557-Chestnut.jpg
",,,"Chestnut","Chestnut","Chestnut","0","1","0000-00-00 00:00:00","13",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"32","8","Eucalyptus","NV-222","eucalyptus",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-222-Eucalyptus.jpg","NV-222-Eucalyptus.jpg",,,"Eucalyptus","Eucalyptus","Eucalyptus","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"33","8","Figured Ash",NULL,"figured-ash",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Figured Ash","Figured Ash","Figured Ash","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"34","8","Figured Maple",NULL,"figured-maple",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Figured Maple","Figured Maple","Figured Maple","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"35","8","Figured Sycamore","NV-211","figured-sycamore",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-211-Figured-Sycamore.jpg","NV-211-Figured-Sycamore.jpg",,,"Figured Sycamore","Figured Sycamore","Figured Sycamore","0","1","0000-00-00 00:00:00","14",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"36","8","Golden Cherry",NULL,"golden-cherry",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","light-golden-cherry-small.jpg","light-golden-cherry-large.jpg",,,"Golden Cherry","Golden Cherry","Golden Cherry","0","0","0000-00-00 00:00:00","14",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"37","8","Knotty Pine","NV-379","knotty-pine",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-379-Knotty-Pine.jpg","NV-379-Knotty-Pine.jpg",,,"Knotty Pine","Knotty Pine","Knotty Pine","0","1","0000-00-00 00:00:00","4",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"38","8","Koto","NV-375","koto",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-375-Koto.jpg","NV-375-Koto.jpg",,,"Koto","Koto","Koto","0","1","0000-00-00 00:00:00","7",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"39","8","Larch","NV-341","larch",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-341-Larch.jpg","NV-341-Larch.jpg",,,"Larch","Larch","Larch","0","1","0000-00-00 00:00:00","10",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"40","8","Steamed Beech","NV-410","steamed-beech",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-410-Steamed-Beech.jpg","NV-410-Steamed-Beech.jpg",,,"Steamed Beech","Steamed Beech","Steamed Beech","0","1","0000-00-00 00:00:00","12",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"41","8","Sycamore","NV-395","sycamore",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-395-Sycamore.jpg","NV-395-Sycamore.jpg",,,"Sycamore","Sycamore","Sycamore","0","1","0000-00-00 00:00:00","8",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"42","8","Tulip","NV-372","tulip",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-372-Tulip.jpg","NV-372-Tulip.jpg",,,"Tulip","Tulip","Tulip","0","1","0000-00-00 00:00:00","11",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"43","8","White Ash","NV-371","white-ash",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-371-White-Ash.jpg","NV-371-White-Ash.jpg",,,"White Ash","White Ash","White Ash","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"44","8","White Beech","NV-220","white-beech",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-220-White-Beech.jpg","NV-220-White-Beech.jpg",,,"White Beech","White Beech","White Beech","0","1","0000-00-00 00:00:00","15",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"45","9","Afromosia","NV-205","afromosia",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-205-Afromosia.jpg","NV-205-Afromosia.jpg",,,"Afromosia","Afromosia","Afromosia","0","1","0000-00-00 00:00:00","3",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"46","9","American Cherry","NV-427","american-cherry",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-427-American-Cherry.jpg","NV-427-American-Cherry.jpg",,,"American Cherry","American Cherry","American Cherry","0","1","0000-00-00 00:00:00","14",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"47","9","American Red Elm",NULL,"american-red-elm",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-american-red-elm-small.jpg","medium-american-red-elm-large.jpg",,,"American Red Elm","American Red Elm","American Red Elm","0","2","0000-00-00 00:00:00","21",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"48","9","Aromatic Ceder",NULL,"aromatic-cedar",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-aromatic-ceder-small.jpg","medium-aromatic-ceder-large.jpg",,,"Aromatic Cedar","Aromatic Cedar","Aromatic Cedar","0","2","0000-00-00 00:00:00","17",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"49","9","Black Sapeli",NULL,"black-sapele",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-black-sapeli-small.jpg","medium-black-sapeli-large.jpg",,,"Black Sapele","Black Sapele","Black Sapele","0","0","0000-00-00 00:00:00","17",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"50","9","Brown Santos",NULL,"brown-santos",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-brown-santos-small.jpg","medium-brown-santos-large.jpg",,,"Brown Santos","Brown Santos","Brown Santos","0","0","0000-00-00 00:00:00","8",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"51","9","Double Coloured Chestnut",NULL,"double-coloured-chestnut",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Double Coloured Chestnut","Double Coloured Chestnut","Double Coloured Chestnut","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"52","9","Figured Olive Ash",NULL,"figured-olive-ash",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Figured Olive Ash","Figured Olive Ash","Figured Olive Ash","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"53","9","Golden Ceder","NV-210","golden-cedar",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-210-Golden-Cedar.jpg","NV-210-Golden-Cedar.jpg",,,"Golden Cedar","Golden Cedar","Golden Cedar","0","1","0000-00-00 00:00:00","15",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"54","9","Golden Wood","NV-358","golden-wood",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-358-Golden-Wood.jpg","NV-358-Golden-Wood.jpg",,,"Golden Wood","Golden Wood","Golden Wood","0","1","0000-00-00 00:00:00","10",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"55","9","Guiabao","NV-209","guiabao",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-209-Guiabao.jpg","NV-209-Guiabao.jpg",,,"Guiabao","Guiabao","Guiabao","0","1","0000-00-00 00:00:00","22",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"56","9","Jatoba","NV-249","jatoba",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-249-Jatoba.jpg","NV-249-Jatoba.jpg",,,"Jatoba","Jatoba","Jatoba","0","1","0000-00-00 00:00:00","13",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"57","9","Mahogany","NV-424","mahogany",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-424-Mahogany.jpg","NV-424-Mahogany.jpg",,,"Mahogany","Mahogany","Mahogany","0","1","0000-00-00 00:00:00","6",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"58","9","Multicoloured Tulip",NULL,"multicoloured-tulip",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-multicoloured-tulip-small.jpg","medium-multicoloured-tulip-large.jpg",,,"Multicoloured Tulip","Multicoloured Tulip","Multicoloured Tulip","0","0","0000-00-00 00:00:00","21",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"59","9","Ovangkol","NV-B61","ovangkol",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","medium-ovangkol-small.jpg","medium-ovangkol-large.jpg",,,"Ovangkol","Ovangkol","Ovangkol","0","1","0000-00-00 00:00:00","19",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"60","9","Paldao","NV-629","paldao",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-629-Paldao.jpg","NV-629-Paldao.jpg",,,"Paldao","Paldao","Paldao","0","1","0000-00-00 00:00:00","12",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"61","9","Red Cedar","NV-373","red-cedar",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-373-Red-Cedar.jpg","NV-373-Red-Cedar.jpg",,,"Red Cedar","Red Cedar","Red Cedar","0","1","0000-00-00 00:00:00","8",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"62","9","Red Oak Crown",NULL,"red-oak-crown",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Red Oak Crown","Red Oak Crown","Red Oak Crown","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"63","9","Red Oak Quarter","NV-463","red-oak-quarter",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-463-Red-Oak-Quarter.jpg","NV-463-Red-Oak-Quarter.jpg",,,"Red Oak Quarter","Red Oak Quarter","Red Oak Quarter","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"64","9","Red Oak","NV-416","red-oak",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-416-Red-Oak.jpg","NV-416-Red-Oak.jpg",,,"Red Oak","Red Oak","Red Oak","0","1","0000-00-00 00:00:00","2",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"65","9","Silver Oak","NV-412","silver-oak",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-412-Silver-Oak.jpg","NV-412-Silver-Oak.jpg",,,"Silver Oak","Silver Oak","Silver Oak","0","1","0000-00-00 00:00:00","11",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"66","9","Tineo","NV-570","tineo",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-570-Tineo.jpg","NV-570-Tineo.jpg",,,"Tineo","Tineo","Tineo","0","1","0000-00-00 00:00:00","23",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"67","9","White Oak Crown",NULL,"white-oak-crown",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"White Oak Crown","White Oak Crown","White Oak Crown","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"68","9","White Oak","NV-386","white-oak",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-386-White-Oak.jpg","NV-386-White-Oak.jpg",,,"White Oak","White Oak","White Oak","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"69","10","American Walnut","NV-431","american-walnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-431-American-Walnut.jpg","NV-431-American-Walnut.jpg",,,"American Walnut","American Walnut","American Walnut","0","1","0000-00-00 00:00:00","1",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"70","10","American Walnut Crown",NULL,"american-walnut-crown",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0",,,,,"American Walnut Crown","American Walnut Crown","American Walnut Crown","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"71","10","American Walnut Quarter","NV-473","american-walnut-quarter",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-473-American-Walnut-Quarter.jpg","NV-473-American-Walnut-Quarter.jpg",,,"American Walnut Quarter","American Walnut Quarter","American Walnut Quarter","0","1","0000-00-00 00:00:00","5",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"72","10","Atlantic Jarrah",NULL,"atlantic-jarrah",,,"8ft. x 4ft.",,,,"0",,"1","0000-00-00","0000-00-00","0",,,,,"Atlantic Jarrah","Atlantic Jarrah","Atlantic Jarrah","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","0","0"
"73","10","Bibolo","NV-242","bibolo",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-242-Bibolo.jpg","NV-242-Bibolo.jpg",,,"Bibolo","Bibolo","Bibolo","0","1","0000-00-00 00:00:00","22",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"74","10","Bubinga",NULL,"bubinga",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0",,,,,"Bubinga","Bubinga","Bubinga","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"75","10","Caramel Streaks",NULL,"caramel-streaks",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0",,,,,"Caramel Streaks","Caramel Streaks","Caramel Streaks","0","0","0000-00-00 00:00:00","0",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"76","10","Dark Walnut","NV-546","dark-walnut",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-546-Dark-Walnut.jpg","NV-546-Dark-Walnut.jpg",,,"Dark Walnut","Dark Walnut","Dark Walnut","0","1","0000-00-00 00:00:00","9",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"77","10","Ebony","NV-307","ebony",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-307-Ebony.jpg","NV-307-Ebony.jpg",,,"Ebony","Ebony","Ebony","0","1","0000-00-00 00:00:00","17",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"78","10","Esplendido Ebano",NULL,"esplendido-ebano",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","dark-esplendido-ebano-small.jpg","dark-esplendido-ebano-large.jpg",,,"Esplendido Ebano","Esplendido Ebano","Esplendido Ebano","0","0","0000-00-00 00:00:00","18",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"79","10","Gabon Wood","NV-833","gabon-wood",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-833-Gabon-Wood.jpg","NV-833-Gabon-Wood.jpg",,,"Gabon Wood","Gabon Wood","Gabon Wood","0","1","0000-00-00 00:00:00","10",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"80","10","Golden Wenge",NULL,"golden-wenge",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","dark-golden-wenge-small.jpg","dark-golden-wenge-large.jpg",,,"Golden Wenge","Golden Wenge","Golden Wenge","0","2","0000-00-00 00:00:00","12",,,"1","0","0","0","0","0","0","<p>0</p>","0"
"81","10","Ipe","NV-328","ipe",,,"8ft. x 4ft.",,,,"0",,"0","0000-00-00","0000-00-00","0","NV-328-Ipe.jpg","NV-328-Ipe.jpg",,,"Ipe","Ipe","Ipe","0","1","0000-00-00 00:00:00","16",,,"1","0","0","0","0","0","0","<p>0</p>","0"
